transaction_id,account_id,timestamp,amount,currency,transaction_type,merchant_id,status
TXN_b5d6bb55a989,ACC_79f0b3a51700,2024-08-06 00:00:00,8648.63,EUR,CREDIT,MER_b3b2fa346342,CANCELLED
TXN_59a2c192e045,ACC_6843ad7b44e6,2024-11-13 00:00:00,30852.69,GBP,PAYMENT,MER_c6537bc49427,CANCELLED
TXN_a7b3805a3ed2,ACC_2bd35c7562c9,2024-03-11 00:00:00,20967.55,CNY,CREDIT,MER_ea2d281dd299,COMPLETED
TXN_0ff1de4d335a,ACC_c29ef09dc828,2024-07-02 00:00:00,23989.43,JPY,TRANSFER,MER_917c8312df25,FAILED
TXN_3ca000f1d073,ACC_707e5c7e8fc4,2024-06-12 00:00:00,29859.85,USD,TRANSFER,MER_52e2e790989a,CANCELLED
TXN_38a906711f9b,ACC_2ee93780750f,2024-04-29 00:00:00,48699.25,USD,CREDIT,MER_57445166d47a,FAILED
TXN_5e3552bb01d2,ACC_434e8aad897e,2024-01-29 00:00:00,38204.85,EUR,REFUND,MER_82d16299f6ef,CANCELLED
TXN_44e389d7fbe5,ACC_75cef9aca25c,2024-03-29 00:00:00,8813.26,CNY,TRANSFER,MER_abef4453eb35,FAILED
TXN_688611a85911,ACC_beec2e727439,2024-12-24 00:00:00,17590.59,CNY,REFUND,MER_60e0b4b42e39,PENDING
TXN_e06e843c1df2,ACC_ec16374b3d0d,2024-09-09 00:00:00,27110.81,EUR,PAYMENT,MER_80ee175d879f,COMPLETED
TXN_f6fd867b4c69,ACC_7bf90e7f98a8,2024-09-26 00:00:00,23904.67,GBP,REFUND,MER_986dd58d051d,PENDING
TXN_6ac155968056,ACC_b61c55db80c7,2024-06-14 00:00:00,2987.2,EUR,REFUND,MER_741da2b43e27,PENDING
TXN_5345180b73e4,ACC_387356412536,2024-07-05 00:00:00,48028.33,GBP,PAYMENT,MER_847cbbd0a007,FAILED
TXN_177215864153,ACC_ff7b25843a0e,2024-03-21 00:00:00,36620.28,JPY,PAYMENT,MER_d23c4ebfacdb,PENDING
TXN_af72b2e79633,ACC_d14ec6abd764,2024-11-10 00:00:00,39351.72,EUR,REFUND,MER_1509ceff0bee,CANCELLED
TXN_b8662f42a0f0,ACC_7cda3d146a6d,2024-03-06 00:00:00,8893.64,USD,REFUND,MER_1fded56b220f,COMPLETED
TXN_fdad6b66342a,ACC_8b2e48571cf1,2024-11-09 00:00:00,11052.55,CNY,DEBIT,MER_52eed7e205a8,PENDING
TXN_3d5a89555ac1,ACC_5c3b2ed2e1ea,2024-06-26 00:00:00,49119.16,EUR,DEBIT,MER_3d06b166fdab,FAILED
TXN_0c2975ade557,ACC_b435594df8de,2024-05-07 00:00:00,34661.87,GBP,TRANSFER,MER_7eb7deba5c0c,COMPLETED
TXN_8c85de0aa480,ACC_77bfd6d1257c,2024-08-02 00:00:00,48455.4,JPY,PAYMENT,MER_7f207657849a,FAILED
TXN_fe26caad2006,ACC_00d1c5b5f7e5,2024-09-02 00:00:00,39438.61,CNY,CREDIT,MER_b58aa1c83c14,COMPLETED
TXN_ca9ef203b91a,ACC_62fbccc125d6,2024-01-11 00:00:00,15942.66,USD,DEBIT,MER_e9fb40f229ee,CANCELLED
TXN_8cf5119b1944,ACC_3a8b50ff84e3,2024-02-17 00:00:00,16904.15,CNY,PAYMENT,MER_8e8cd56ed454,CANCELLED
TXN_7d0a7fb372db,ACC_17eea2fd29f1,2024-08-10 00:00:00,7863.62,USD,TRANSFER,MER_8b428698d9d9,PENDING
TXN_7717f397c263,ACC_39163a35fdfa,2024-10-03 00:00:00,13270.59,GBP,TRANSFER,MER_d0cd46d803ac,COMPLETED
TXN_210271e9962c,ACC_eb062fa2e25c,2024-09-08 00:00:00,7687.96,GBP,DEBIT,MER_f21c029eb64e,FAILED
TXN_d69a4bda4778,ACC_18a79c1e0575,2024-09-02 00:00:00,9991.74,USD,CREDIT,MER_ee7ba48ebe22,FAILED
TXN_35c34f2c4576,ACC_26b5c99cb5ba,2024-02-29 00:00:00,15424.59,JPY,PAYMENT,MER_778dd4b19fb5,FAILED
TXN_0ead2c47878a,ACC_608a80a61095,2024-04-04 00:00:00,18557.32,JPY,TRANSFER,MER_dd3d22464de3,COMPLETED
TXN_a7892d9b73ca,ACC_0619cac4b9d9,2024-04-25 00:00:00,41855.57,CNY,DEBIT,MER_141b6c6ce324,COMPLETED
TXN_859e95ab4dba,ACC_6cd9909e5e5e,2024-10-04 00:00:00,20705.19,CNY,CREDIT,MER_2b5c701773e1,CANCELLED
TXN_d7525c1fcdbf,ACC_5068c14ff0f2,2024-10-01 00:00:00,34356.53,JPY,REFUND,MER_7160e0b5e80d,CANCELLED
TXN_d7c6465ab140,ACC_c46bc25aef42,2024-12-31 00:00:00,1746.08,CNY,REFUND,MER_46f72e9873f1,PENDING
TXN_ec289c6f9f55,ACC_cff7cc0ddc08,2024-03-29 00:00:00,47453.58,EUR,CREDIT,MER_3d5261f9fb1e,PENDING
TXN_9b4e2677fd09,ACC_394f9145a256,2024-12-15 00:00:00,21775.31,EUR,REFUND,MER_3380b18b8281,COMPLETED
TXN_7fc478bd435c,ACC_2da3fc8bdce4,2024-10-09 00:00:00,16313.08,GBP,REFUND,MER_d2bfedf01717,COMPLETED
TXN_baa1a5611d23,ACC_8ae48732f11e,2024-09-24 00:00:00,39086.47,USD,PAYMENT,MER_50c9aa91361a,COMPLETED
TXN_ba97b5efc843,ACC_51976c99b09c,2024-02-21 00:00:00,39289.42,CNY,TRANSFER,MER_b209ef6df28d,FAILED
TXN_2a1712c622f0,ACC_e3d9cb3bab43,2024-11-07 00:00:00,23657.6,EUR,TRANSFER,MER_1152076d8483,CANCELLED
TXN_a60141e08266,ACC_2ba593120d90,2024-06-18 00:00:00,34528.78,USD,PAYMENT,MER_f4ee7e5f17d7,FAILED
TXN_503a61eb8db3,ACC_0c762570bb49,2024-06-04 00:00:00,15554.36,JPY,DEBIT,MER_8b0bcf2e7582,PENDING
TXN_5635442c2915,ACC_5dafc7fba0a4,2024-08-14 00:00:00,38703.8,GBP,TRANSFER,MER_1d174fcffdad,COMPLETED
TXN_5144d2b74caa,ACC_7f44c8a4e0ac,2024-07-27 00:00:00,37049.83,CNY,TRANSFER,MER_8090002bf2db,PENDING
TXN_ab8acf612fb9,ACC_c8acf480fec8,2024-07-25 00:00:00,6791.13,CNY,REFUND,MER_06bd647fe71d,PENDING
TXN_5bf59a658e70,ACC_701c6ec0c21a,2024-01-30 00:00:00,12482.02,JPY,DEBIT,MER_644dd7f83c38,PENDING
TXN_b4597647089c,ACC_80da91b0cdf2,2024-09-15 00:00:00,19853.14,USD,DEBIT,MER_be9cac9ac689,CANCELLED
TXN_ee3678259131,ACC_fb7df40d70ba,2024-08-30 00:00:00,29348.14,GBP,TRANSFER,MER_60aa91884a20,FAILED
TXN_7fad7dee63a6,ACC_940e39cea99b,2024-05-25 00:00:00,1382.25,USD,CREDIT,MER_a92d939e8811,PENDING
TXN_822f33950903,ACC_4dd434a890c6,2024-12-12 00:00:00,10344.48,JPY,REFUND,MER_e6246735def6,COMPLETED
TXN_8e198676d1f3,ACC_2750db8bcd81,2024-03-29 00:00:00,30061.09,USD,CREDIT,MER_86d3c23d8403,FAILED
TXN_e056962b80c6,ACC_a31f6d278c17,2024-05-20 00:00:00,21196.1,JPY,TRANSFER,MER_36da76cd6f50,PENDING
TXN_4e14912a155d,ACC_9c7647428ece,2024-11-15 00:00:00,19863.66,USD,DEBIT,MER_41afbc2dd3d3,FAILED
TXN_3f71b2c9858b,ACC_2a15f4552adb,2024-05-24 00:00:00,14930.81,USD,PAYMENT,MER_85c4a713a064,FAILED
TXN_028861bda9b0,ACC_6f6ecbe26ff9,2024-05-13 00:00:00,32809.42,GBP,CREDIT,MER_7287d50c5a3a,PENDING
TXN_9980ae13fbd5,ACC_e438d4ba9243,2024-11-03 00:00:00,20210.88,GBP,CREDIT,MER_3aac7229285e,CANCELLED
TXN_f0be3b2c56a4,ACC_8860aff53e37,2024-08-02 00:00:00,20235.9,USD,REFUND,MER_5e09860bdd3f,PENDING
TXN_e2c1173a854f,ACC_ad16b54ca2cb,2024-12-17 00:00:00,26736.41,JPY,TRANSFER,MER_eff6ce84aa90,PENDING
TXN_ab721cf44f25,ACC_734e1a1c3bb9,2024-04-02 00:00:00,14696.26,JPY,CREDIT,MER_556bf0057120,PENDING
TXN_ec287b09a97b,ACC_4d1793f47c17,2024-12-01 00:00:00,4474.1,GBP,CREDIT,MER_51decae41a70,FAILED
TXN_7c87a4376262,ACC_1ab17d4d7ff1,2024-07-09 00:00:00,13035.36,GBP,PAYMENT,MER_83ecb67f2f1d,CANCELLED
TXN_a2d09596f700,ACC_5be96b9894d2,2024-10-24 00:00:00,47215.61,USD,PAYMENT,MER_5df0436eb056,COMPLETED
TXN_494342689809,ACC_fe638d94c1a3,2024-06-01 00:00:00,20661.23,EUR,CREDIT,MER_e00c823448ac,FAILED
TXN_9db8bd95b955,ACC_3624bb3b831d,2024-08-22 00:00:00,7169.78,EUR,DEBIT,MER_ed528b0aa772,PENDING
TXN_70d105df1087,ACC_d4e8dcb8f7fc,2024-08-19 00:00:00,13683.66,EUR,REFUND,MER_3f35ef85401f,CANCELLED
TXN_fc6a8adc717e,ACC_06d7358894c2,2024-03-07 00:00:00,30727.84,JPY,PAYMENT,MER_85ac9b292245,CANCELLED
TXN_eff02716e7ed,ACC_3b4597d56874,2024-04-12 00:00:00,36535.65,USD,TRANSFER,MER_8c64b5b95761,PENDING
TXN_77d71de87f2a,ACC_256d5979c4ad,2024-05-07 00:00:00,11321.02,GBP,TRANSFER,MER_794cbf1215a9,CANCELLED
TXN_dd33ba5ee0ae,ACC_321aab53061d,2024-02-03 00:00:00,41193.95,GBP,TRANSFER,MER_3abf3fe7463f,FAILED
TXN_de7a0907a1dd,ACC_e9d551ca1b74,2024-03-09 00:00:00,17143.21,JPY,TRANSFER,MER_d9e07974b78f,PENDING
TXN_a6a06d0232e0,ACC_69ee60e63fa0,2024-07-25 00:00:00,966.05,EUR,CREDIT,MER_70f9bc70c70c,COMPLETED
TXN_042f429b06c5,ACC_3686de35d77d,2024-07-06 00:00:00,35558.39,USD,PAYMENT,MER_343c7e211443,FAILED
TXN_48b7660167dd,ACC_17ad06fe762b,2024-10-31 00:00:00,49734.06,USD,DEBIT,MER_0cda87699215,COMPLETED
TXN_f26c954716bb,ACC_ca85c662eccb,2024-10-07 00:00:00,12644.39,EUR,CREDIT,MER_a87d39340555,COMPLETED
TXN_8b67c4e9febd,ACC_d2e918a2b94f,2024-12-05 00:00:00,26020.26,CNY,REFUND,MER_345e9cfcd1b5,CANCELLED
TXN_4acacd89e6c4,ACC_a12bc2c5ee29,2024-11-12 00:00:00,5895.55,USD,DEBIT,MER_05be54bca416,PENDING
TXN_c38712fb6327,ACC_926a52fa6e6f,2024-04-13 00:00:00,17902.51,JPY,TRANSFER,MER_527af31aaf8d,CANCELLED
TXN_8a0d3f445df8,ACC_11be147edff5,2024-09-03 00:00:00,16536.87,USD,DEBIT,MER_13ca23fc151d,COMPLETED
TXN_d6cc53293bf6,ACC_cc22a138b0c1,2024-03-17 00:00:00,47472.81,CNY,DEBIT,MER_621431c3bf21,COMPLETED
TXN_2d9f44a2051b,ACC_2d6bdfa4e036,2024-08-21 00:00:00,49433.41,GBP,TRANSFER,MER_26b93a2ecd09,COMPLETED
TXN_17cabc0f4408,ACC_197a4c820ed0,2024-05-28 00:00:00,18017.13,GBP,PAYMENT,MER_06146c856bf7,COMPLETED
TXN_76e17eaa4ff4,ACC_1f6cf7507fe2,2024-01-05 00:00:00,42601.42,EUR,TRANSFER,MER_34dfcc500bb9,CANCELLED
TXN_c9fe0c3b0cc2,ACC_3457cc07a205,2024-02-17 00:00:00,18637.38,GBP,CREDIT,MER_902415fe0a32,CANCELLED
TXN_69b6c3dfdb05,ACC_70ccf4ea4040,2024-07-16 00:00:00,34498.22,JPY,PAYMENT,MER_6df29af39db4,PENDING
TXN_db22c826f369,ACC_a2f07071fd2a,2024-01-31 00:00:00,49078.64,EUR,DEBIT,MER_f2f3de5fd5cd,CANCELLED
TXN_e3ac4af1122f,ACC_11057a315969,2024-04-02 00:00:00,30570.04,GBP,REFUND,MER_98dcab9e2b4c,PENDING
TXN_be6d1757054a,ACC_cfccde2430b2,2024-07-29 00:00:00,22039.99,USD,TRANSFER,MER_52e09f49b37a,COMPLETED
TXN_cce15ca56ba4,ACC_f414a8de646a,2024-10-22 00:00:00,36191.44,EUR,TRANSFER,MER_34a1b6e44eaa,COMPLETED
TXN_06598cf7638c,ACC_8b2dcd6b0b8f,2024-09-03 00:00:00,17294.02,JPY,CREDIT,MER_5e53fb5cf98c,COMPLETED
TXN_252ec90a45be,ACC_cbba932cf8db,2024-09-15 00:00:00,42443.79,JPY,CREDIT,MER_bb973db8416c,CANCELLED
TXN_5d44627b6ee1,ACC_e260d8ac1c36,2024-05-22 00:00:00,2527.03,EUR,REFUND,MER_faa2fdd13b4d,CANCELLED
TXN_d28f0e57f265,ACC_6e15db7e6b5d,2024-08-15 00:00:00,40065.05,JPY,DEBIT,MER_a57a76cdd21a,CANCELLED
TXN_5b2cc3c59fca,ACC_73b425cb2890,2024-11-30 00:00:00,898.28,JPY,PAYMENT,MER_02c96a5a260c,COMPLETED
TXN_f0c0756eb951,ACC_416a51c7c0e6,2024-11-12 00:00:00,31880.53,CNY,REFUND,MER_e0e118a6e313,CANCELLED
TXN_05a38c2f1dca,ACC_f5c85811e457,2024-01-28 00:00:00,40831.27,JPY,TRANSFER,MER_3b66585b445d,CANCELLED
TXN_89c6dfe789c7,ACC_c6c85dc93293,2024-08-19 00:00:00,5710.03,EUR,DEBIT,MER_ce4b09c995a9,FAILED
TXN_825f66e7956a,ACC_6173b180041c,2024-02-24 00:00:00,2298.45,EUR,PAYMENT,MER_150dddd131f2,CANCELLED
TXN_7bc5e0a35800,ACC_7ce2ffa7a498,2024-04-06 00:00:00,6046.08,JPY,CREDIT,MER_b42af1feb683,PENDING
TXN_01f95fcf3234,ACC_ed6db0fcea05,2024-07-31 00:00:00,2334.55,CNY,DEBIT,MER_a6eb220470f3,CANCELLED
TXN_2fe5ea5dfbb3,ACC_62ec50e71716,2024-09-15 00:00:00,6740.45,JPY,DEBIT,MER_7012e93032ce,COMPLETED
TXN_dedd532440b3,ACC_3888d119fe87,2024-10-26 00:00:00,24151.77,CNY,CREDIT,MER_d3f33620eed9,PENDING
TXN_8ef4f4ee7417,ACC_a9e196d6e635,2024-07-17 00:00:00,32879.52,CNY,TRANSFER,MER_8941ec53544e,CANCELLED
TXN_139ef1e353ae,ACC_7e4b34714aa2,2024-12-20 00:00:00,38121.11,GBP,PAYMENT,MER_1916a6480ff3,FAILED
TXN_7a1d705bd981,ACC_7e963ca12099,2024-07-30 00:00:00,30130.2,CNY,TRANSFER,MER_bbc8b8b52d39,FAILED
TXN_9379088f5a8e,ACC_8e961e8dbee9,2024-11-19 00:00:00,10874.95,EUR,REFUND,MER_060f23b1b4e2,FAILED
TXN_62abab2d2b16,ACC_c040c4899d28,2024-12-29 00:00:00,32507.82,EUR,REFUND,MER_871de0e255d1,FAILED
TXN_5f3bb3fa5c8e,ACC_40478c52b715,2024-10-14 00:00:00,24023.69,CNY,PAYMENT,MER_c2fe1996fe22,FAILED
TXN_7f7ef13239a4,ACC_cca328c47074,2024-01-07 00:00:00,26141.27,USD,PAYMENT,MER_52187d96c94a,COMPLETED
TXN_dc0ac070378b,ACC_71d2afbd1a6a,2024-03-23 00:00:00,49176.78,GBP,CREDIT,MER_8dff7d85a294,FAILED
TXN_63c14214b6c0,ACC_0c83199c4119,2024-07-02 00:00:00,40703.17,USD,REFUND,MER_e5fceb5daedd,PENDING
TXN_b4016da71dd6,ACC_21d685a21ec2,2024-05-01 00:00:00,25551.01,GBP,DEBIT,MER_f8b61cf4a1ca,CANCELLED
TXN_655847b18260,ACC_67d5859c7301,2024-12-16 00:00:00,15639.57,CNY,DEBIT,MER_d429611c7271,FAILED
TXN_3e96819b6e71,ACC_56057bf4df68,2024-08-14 00:00:00,41500.87,GBP,REFUND,MER_d14bcd108293,PENDING
TXN_eb670a04f702,ACC_4d1200694603,2024-05-30 00:00:00,22446.26,USD,CREDIT,MER_441460194df1,COMPLETED
TXN_4ab6e82bffd3,ACC_52f6888f4f64,2024-10-11 00:00:00,13219.34,EUR,REFUND,MER_5e55b3470f05,COMPLETED
TXN_705e3b68f495,ACC_a55ee66e9be4,2024-03-20 00:00:00,2006.63,GBP,REFUND,MER_b1ea918f5960,FAILED
TXN_86db5e6e49e8,ACC_6e116d91530d,2024-07-02 00:00:00,3653.31,GBP,REFUND,MER_c2d55ef5f55e,PENDING
TXN_f2e6c7a7fb56,ACC_26196aa5f351,2024-03-22 00:00:00,20802.4,CNY,PAYMENT,MER_054959af9ca2,PENDING
TXN_99e30bc49dd8,ACC_9ba2c82db0b4,2024-06-18 00:00:00,18046.28,EUR,REFUND,MER_09adac5db303,COMPLETED
TXN_43fb7c2e530e,ACC_850df386b0c4,2024-05-03 00:00:00,45225.78,CNY,REFUND,MER_9fdc8fc520da,COMPLETED
TXN_ad1ae3e88706,ACC_82c53fee3eb9,2024-02-28 00:00:00,19299.94,CNY,TRANSFER,MER_53ac59383d95,FAILED
TXN_ff5c6de0c370,ACC_6f0ba86feafb,2024-09-06 00:00:00,2202.14,EUR,TRANSFER,MER_629c04c84241,COMPLETED
TXN_ac6e15f005a1,ACC_995c3a0d81f4,2024-10-02 00:00:00,26664.96,USD,CREDIT,MER_6041b6a28c62,PENDING
TXN_ec7b0b78a061,ACC_62af486201c7,2024-02-23 00:00:00,10286.92,JPY,DEBIT,MER_8a945b70f4fc,PENDING
TXN_ccb21d9a3183,ACC_b1bac5e90897,2024-01-20 00:00:00,4385.17,USD,CREDIT,MER_1cfbd8669308,COMPLETED
TXN_c0e34abac5f7,ACC_df47f977b01a,2024-05-12 00:00:00,20387.56,JPY,PAYMENT,MER_0be38d38162a,COMPLETED
TXN_fbc59855424b,ACC_f37ceb39c45c,2024-01-04 00:00:00,32074.72,CNY,DEBIT,MER_0d5bc07b9178,COMPLETED
TXN_8f6e5256055f,ACC_003885c40f27,2024-09-14 00:00:00,5315.72,GBP,REFUND,MER_3dd54c701eb7,CANCELLED
TXN_7a5f8082c557,ACC_f188dede7a85,2024-01-16 00:00:00,23704.64,CNY,CREDIT,MER_144462c114b6,CANCELLED
TXN_ce2943073aee,ACC_a9a36849dd26,2024-05-31 00:00:00,48007.11,EUR,TRANSFER,MER_5e0925e13781,FAILED
TXN_4fc540fd0334,ACC_6116bfce620c,2024-10-11 00:00:00,7077.28,USD,DEBIT,MER_a0885a07aef0,CANCELLED
TXN_d393e43d5651,ACC_fc674185371c,2024-06-05 00:00:00,10510.54,GBP,CREDIT,MER_bb26fd9d6a76,PENDING
TXN_7eb220e7a8a9,ACC_ae14e45b0bc7,2024-05-09 00:00:00,9724.37,EUR,REFUND,MER_faa43de69224,CANCELLED
TXN_d5d85635411a,ACC_8c497a2b41f7,2024-12-09 00:00:00,3377.46,USD,CREDIT,MER_f9b95255918d,CANCELLED
TXN_e52ad3797eef,ACC_f505f72392f1,2024-12-09 00:00:00,32777.09,USD,TRANSFER,MER_19ce1130edcb,PENDING
TXN_fca42e0f9de5,ACC_3666f82d660c,2024-11-11 00:00:00,32974.52,CNY,CREDIT,MER_6b23f49d86c1,FAILED
TXN_7acf009eb13f,ACC_2310285f0bd8,2024-03-27 00:00:00,251.55,EUR,CREDIT,MER_0a61e76cfd20,CANCELLED
TXN_c8b4431a63ed,ACC_83381ad3a622,2024-12-13 00:00:00,36651.31,JPY,PAYMENT,MER_b10fe9537dd7,FAILED
TXN_567f817c2358,ACC_c24d1ef7e9cb,2024-11-26 00:00:00,30335.32,GBP,CREDIT,MER_43b70d0ca8fd,PENDING
TXN_9fbe015cd688,ACC_056b694ec543,2024-02-09 00:00:00,36373.99,USD,REFUND,MER_7eaa836d94f4,CANCELLED
TXN_3881e11a72f8,ACC_7146602ca412,2024-01-19 00:00:00,27584.18,CNY,REFUND,MER_f737269ab837,PENDING
TXN_85ba29c1e205,ACC_76c07d9804ce,2024-10-28 00:00:00,36664.01,GBP,CREDIT,MER_f38e665dbe41,COMPLETED
TXN_7592ac4c2d42,ACC_2c26d397e5b2,2024-12-05 00:00:00,11951.65,CNY,CREDIT,MER_fc84159ac6f0,PENDING
TXN_85b5b8c9d134,ACC_922e3312519e,2024-10-16 00:00:00,32974.07,EUR,PAYMENT,MER_5d5ac7939e04,COMPLETED
TXN_95ed90d706a7,ACC_3b73cfa9f435,2024-02-02 00:00:00,13225.21,EUR,DEBIT,MER_9b8599f23a90,FAILED
TXN_4ec1bbb5a9be,ACC_7e31d748f926,2024-01-24 00:00:00,2004.84,GBP,DEBIT,MER_99c8a7662d8a,FAILED
TXN_b03d45244698,ACC_84ea1225a857,2024-10-05 00:00:00,28512.31,JPY,PAYMENT,MER_06447424481f,COMPLETED
TXN_ca973ecf9c38,ACC_a90b5872681e,2024-04-24 00:00:00,25823.43,GBP,TRANSFER,MER_071bab83b65e,CANCELLED
TXN_298547d88246,ACC_7923ab6dac5c,2024-03-12 00:00:00,22000.54,EUR,DEBIT,MER_7d2e04077b70,FAILED
TXN_eed340d0de3b,ACC_44d67da69a55,2024-07-04 00:00:00,30104.99,USD,CREDIT,MER_68185e353530,FAILED
TXN_550e3b3e95b3,ACC_15f7b206028c,2024-09-02 00:00:00,23956.27,CNY,CREDIT,MER_d5d025251f0e,CANCELLED
TXN_085d9a238544,ACC_386f785607f4,2024-10-20 00:00:00,29621.46,EUR,REFUND,MER_0717060a9ac1,PENDING
TXN_b1ff60d2ba6d,ACC_8fc8d96674dc,2024-04-02 00:00:00,25836.87,JPY,REFUND,MER_c6f1ee3e926f,COMPLETED
TXN_b3a7f2d0c027,ACC_fc121bb285e5,2024-05-25 00:00:00,47363.22,EUR,PAYMENT,MER_85b1a5d7d35e,CANCELLED
TXN_0d253ab5e523,ACC_0c15c650ea85,2024-07-29 00:00:00,30045.93,CNY,CREDIT,MER_43bb0098550f,FAILED
TXN_76b0b8c97874,ACC_70b1c41782a2,2024-08-20 00:00:00,29830.7,USD,CREDIT,MER_a5b514317089,PENDING
TXN_acc9c5515d8d,ACC_c3a0e6e386a9,2024-09-15 00:00:00,34221.55,EUR,REFUND,MER_014424ccf9c2,CANCELLED
TXN_38e07db4f586,ACC_338c2cb42acb,2024-09-29 00:00:00,25171.43,USD,DEBIT,MER_fd5ab8703ff1,PENDING
TXN_96f5eb09f73e,ACC_4de27f30ee9a,2024-01-01 00:00:00,44849.48,JPY,REFUND,MER_bfb7d52e6ced,COMPLETED
TXN_c74f5822dc3f,ACC_bb09a40bae12,2024-09-03 00:00:00,39479.88,JPY,TRANSFER,MER_9f35ba36856c,COMPLETED
TXN_5ac5b86329a8,ACC_97109d5f1c1b,2024-04-29 00:00:00,45505.17,USD,TRANSFER,MER_fb372d470fad,CANCELLED
TXN_0b7c29009fc3,ACC_a7317462ba9c,2024-01-04 00:00:00,28903.58,USD,REFUND,MER_2f00d52000a9,PENDING
TXN_22abe8428612,ACC_74d209151950,2024-07-04 00:00:00,5338.09,JPY,REFUND,MER_f5e5bf4686be,CANCELLED
TXN_37c639bf01c1,ACC_00f289f463d4,2024-12-14 00:00:00,19878.73,EUR,PAYMENT,MER_b7b17bcb15c1,CANCELLED
TXN_b19f591b4d7d,ACC_759d54d330ac,2024-09-04 00:00:00,12696.34,GBP,REFUND,MER_6735bfd77aaa,CANCELLED
TXN_fd2275cb8424,ACC_3ede9b1998b5,2024-12-03 00:00:00,5963.1,EUR,PAYMENT,MER_087f537e5062,PENDING
TXN_04855830795a,ACC_911ee0c86b64,2024-06-22 00:00:00,40044.68,CNY,DEBIT,MER_1ef0bd46a5bb,COMPLETED
TXN_96db51349ea1,ACC_e5958733ae15,2024-08-29 00:00:00,46293.83,JPY,DEBIT,MER_f0e515df868c,PENDING
TXN_5658e99080d3,ACC_c30d1bc358ae,2024-07-15 00:00:00,46534.94,JPY,REFUND,MER_24b07bca0f77,FAILED
TXN_402fd1f3447f,ACC_638842ebd2cf,2024-03-30 00:00:00,32018.16,JPY,DEBIT,MER_6062ec6a632f,FAILED
TXN_d533e22067dc,ACC_c34080f12f7d,2024-09-18 00:00:00,25795.52,EUR,REFUND,MER_3829a4b29790,COMPLETED
TXN_acf5e702ba07,ACC_c5f0a0630001,2024-03-21 00:00:00,4351.27,GBP,PAYMENT,MER_9cc18f554d76,CANCELLED
TXN_d7b1b33a6030,ACC_6c7a741ec50b,2024-01-08 00:00:00,36848.91,USD,DEBIT,MER_33ff661e3952,FAILED
TXN_e9c18f9f8385,ACC_261f4d542d36,2024-04-25 00:00:00,30322.11,EUR,PAYMENT,MER_9caa78ae98d3,COMPLETED
TXN_b48b2f01778a,ACC_5488897386a8,2024-02-24 00:00:00,27935.95,CNY,TRANSFER,MER_e23610049d3b,COMPLETED
TXN_cc39837eed12,ACC_f755dba9fe2c,2024-10-02 00:00:00,40659.24,CNY,TRANSFER,MER_5ae9a9e69536,CANCELLED
TXN_0c2154ba4f04,ACC_ac39bc876959,2024-06-22 00:00:00,48062.32,JPY,PAYMENT,MER_a662a6120fa5,COMPLETED
TXN_5a90aa4ccca7,ACC_253c9fadb5e0,2024-07-14 00:00:00,31686.75,EUR,CREDIT,MER_2a42e79bb436,CANCELLED
TXN_5b26b2f0ea02,ACC_3a30a9205471,2024-01-05 00:00:00,35043.92,GBP,CREDIT,MER_a033732e6cba,CANCELLED
TXN_19d3c51ad035,ACC_5b5659b83e74,2024-02-08 00:00:00,27732.03,EUR,PAYMENT,MER_18fca05422ea,PENDING
TXN_cc2a8a07048b,ACC_c5383f22fa07,2024-12-15 00:00:00,46513.46,EUR,PAYMENT,MER_67749fd67114,PENDING
TXN_9a784d3e2bc0,ACC_68184d5999e8,2024-04-15 00:00:00,11468.08,EUR,REFUND,MER_480ab4b21249,COMPLETED
TXN_637d7a007590,ACC_9148a63bf46b,2024-12-05 00:00:00,24638.32,USD,REFUND,MER_ea0cbb2643e6,CANCELLED
TXN_966418f159b0,ACC_a5ca4e0c526b,2024-10-21 00:00:00,43439.75,JPY,CREDIT,MER_dbf0beceaeb9,FAILED
TXN_7871f562615a,ACC_2fb988ac5ca3,2024-03-06 00:00:00,2716.87,JPY,PAYMENT,MER_f7dee0bbb7e6,COMPLETED
TXN_d77dc75e37c2,ACC_d7a09c766128,2024-12-17 00:00:00,38797.44,JPY,DEBIT,MER_dcfbcf1120d4,CANCELLED
TXN_e2cd5ecd6aa4,ACC_082bc29e0784,2024-12-11 00:00:00,10545.51,CNY,DEBIT,MER_3683fe061b83,FAILED
TXN_132e1d87e436,ACC_cf228bdfd941,2024-05-17 00:00:00,23572.55,CNY,TRANSFER,MER_eb10e90ddbe5,CANCELLED
TXN_4fd08e1c30ec,ACC_597199da3925,2024-07-09 00:00:00,18260.25,JPY,TRANSFER,MER_720c841029f8,PENDING
TXN_bd648ec801c4,ACC_9034a040b3b3,2024-02-21 00:00:00,36043.56,EUR,REFUND,MER_b9501921e600,CANCELLED
TXN_8763e8225439,ACC_10f24307b4e1,2024-03-17 00:00:00,23654.62,USD,CREDIT,MER_e6d040e56ca9,PENDING
TXN_19608b9d02a9,ACC_9c98895f54da,2024-09-21 00:00:00,26703.79,GBP,PAYMENT,MER_7720f85a0c11,COMPLETED
TXN_f77bd1a2125a,ACC_e507ec7c9a49,2024-01-31 00:00:00,10781.21,GBP,PAYMENT,MER_bf0e71e2fad2,COMPLETED
TXN_acf51d499ec8,ACC_84e85d47e7cd,2024-07-03 00:00:00,18021.73,CNY,TRANSFER,MER_ab54e3520b41,CANCELLED
